Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Drug_Ind,Place_Of_Srvc,Cluster
419.0,100.23696203,66.704177215,66.633734177,1,1,0,0,0
7.0,3.5224751580999936,2.8108762420999938,2.8327822945000065,1,1,1,0,0
2278.0,347.23363636,277.17090909,252.23545455,1,1,0,1,1
45.10000000000002,27.938829787000003,22.332234043,22.916170213,0,1,0,0,0
799.0,193.871,144.619875,134.92675,1,1,0,0,1
60.0,16.29925925899998,16.299259258999996,16.21999999999999,0,1,0,0,0
53.040250000000015,21.566037499999993,17.003454167000008,16.875683332999998,1,1,1,0,0
65.0,64.415116279,38.545813953,60.790465116,1,1,0,0,0
145.99999999999997,39.124482759,30.213793103,28.299310344999995,1,1,0,1,0
21.157894736999992,10.313157895000003,8.236315789499997,8.675789473699993,1,1,1,0,0
3.0,0.11954545449999898,0.07927272729999402,0.07881818180000266,0,1,1,0,0
66.98000000000002,26.878461537999996,21.019999999999996,20.753076922999995,1,1,0,0,0
255.0,85.87078125,67.56375,61.0478125,1,1,0,1,0
173.0,46.379642857,33.568214286,32.436071429,1,1,0,1,0
40.0,13.914999999999992,9.342222222200007,9.586111111099996,1,1,0,0,0
300.0,29.840909091,19.512727272999996,19.392727273,0,1,0,1,0
1361.7307692,299.67846153999994,234.93326923,207.42038462,1,1,0,0,1
1146.1666667,119.64933333,92.912666667,105.92066667,1,1,0,0,1
100.0,48.841290323,48.841290323,50.28,1,1,0,0,0
73.66666666700002,23.273448275999996,17.791570881000005,18.355862068999997,1,1,0,0,0
199.0,53.500769231,36.041538462,37.494615385,0,1,0,0,0
919.20761905,130.3,104.08,107.98,1,1,0,0,1
157.05583756,99.055888325,50.347258883,78.656446701,1,1,0,0,0
15.0,8.104417177900004,5.7677300613,5.812085889599999,1,1,0,0,0
38.31481481499998,25.047777777999997,19.315185185000004,19.291481481000005,0,1,0,0,0
290.0,98.278409091,76.695909091,78.576363636,0,1,0,0,0
30.0,9.2337222222,9.2337222222,9.519999999999996,0,1,0,0,0
90.77076923099997,11.973846154,9.586153846200006,9.765384615399995,1,1,0,0,0
124.99999999999997,40.523611111,30.938611111,26.666944443999995,1,1,0,0,0
91.0,86.573918919,69.083918919,71.08,1,1,0,1,0
48.597053571000004,35.00375,25.847857143,25.438571429,1,1,0,0,0
183.0,70.25,70.25,70.25,1,1,1,0,0
62.0,10.418623298,10.418623298,10.347579425000006,0,1,0,0,0
34.0,7.586690647500006,7.586690647500006,7.609999999999999,1,1,0,0,0
149.99999999999997,99.31,76.510918367,69.11744898,1,1,0,0,0
120.0,118.66666667,118.66666667,117.6,1,1,1,0,0
23.0,11.424999999999997,9.125,9.5,1,1,0,1,0
70.0,60.383351351,48.185837838,47.815621622,1,1,1,0,0
18.80000000000001,8.361724137899998,8.361724137899998,8.292758620699999,1,1,0,0,0
750.0,156.70769231,109.91384615,101.82,1,1,0,0,1
397.09090909,61.102727273,48.842727273,24.96,0,1,0,1,0
512.0,170.82916667,134.49888889,115.83888889,0,1,0,0,1
348.5503876,115.37689922,92.39,94.013100775,1,1,0,0,0
200.0,111.50133333,81.722,83.309555556,0,1,0,0,0
92.0,34.10300000000001,23.818428571,22.230142857000004,0,1,0,0,0
207.0,86.368333333,44.925,49.188333333,1,1,0,0,0
18.920000000000016,3.6603999999999957,3.6603999999999957,3.5976,0,1,0,0,0
45.0,11.89,9.480000000000004,8.950000000000003,1,1,0,1,0
351.0,67.059444444,51.338055556,52.819444444,1,1,0,1,0
110.73000000000002,42.653333333,16.888333333,18.64,0,1,0,0,0
27.15652173899997,26.869420289999994,26.86942029,26.613623188,1,1,0,0,0
424.0,163.24923077,120.44769231,122.34384615,0,1,0,1,1
37.0,26.404615385,26.404615385,16.619999999999997,0,1,0,0,0
372.0,128.73233766,102.71964286,96.588051948,1,1,0,1,0
157.0,97.317619048,51.558095238,47.522380952,0,1,0,0,0
50.0,14.233033332999995,10.245433332999994,11.652299999999997,1,1,0,0,0
73.19723183399998,35.587889273,28.424775087,31.878200692,1,1,0,0,0
162.0,123.325,94.893571429,98.155714286,1,1,0,0,0
1320.0,11.511282050999995,11.511282050999995,12.350000000000009,1,1,0,0,0
10.0,3.1318439715999915,3.1318439716000057,3.1099999999999994,0,1,0,0,0
400.0,24.174000000000007,19.303111111,20.891555556,1,1,0,1,0
989.9705882399999,127.86882353,102.01735294,99.193529412,0,1,0,1,1
567.6,139.5844,113.4748,108.2108,1,1,0,1,1
124.99999999999997,24.060909091,17.516363636,17.11545454499999,1,1,0,1,0
155.0,64.5545,52.1285,48.5695,0,1,0,1,0
50.0,20.556153846000015,20.556153846,20.39,1,1,0,0,0
2646.7857143,242.83928571,188.90857143,95.730714286,0,1,0,1,1
667.0,180.33727273,143.80727273,145.98,0,1,0,1,1
169.75609756,102.7645122,81.243780488,81.505487805,1,1,0,1,0
45.0,9.91622222220002,7.936222222200001,7.4351111110999994,1,1,0,0,0
75.0,29.779642857,29.779642857,30.32,1,1,0,0,0
180.0,103.6715,86.4944,90.7206,1,1,0,0,0
69.0,43.677204082,34.868853061,34.528722449,0,1,1,0,0
291.48,129.09692308,129.09692308,129.89,1,1,0,0,1
156.00000000000003,123.72698795,94.040240964,97.131325301,0,1,0,0,0
55.0,2.9642307692000145,2.9642307692000003,2.9399999999999977,0,1,0,0,0
380.0,182.64451613,126.4516129,114.70903226,1,1,0,0,1
351.94117647,86.417647059,68.977647059,67.83,1,1,0,0,0
35.0,8.265555555599988,6.6200000000000045,6.780000000000001,1,1,0,1,0
100.0,58.943125,44.091875,44.6125,0,1,0,1,0
504.85714286,99.803928571,78.4125,70.970357143,1,1,0,0,0
1382.1304348,291.20913043,204.4726087,210.21999999999997,1,1,0,0,1
100.0,68.54,68.54,68.54,1,1,1,0,0
215.45,92.724,68.404,70.6575,0,1,0,0,0
463.70588235,143.41823529,102.49529412,103.39117647,1,1,0,0,1
360.0,79.500689655,63.617931034,66.52862069,0,1,0,1,0
253.33333332999996,139.65252874,107.47356322,98.387586207,1,1,0,0,0
75.0,73.896774194,58.896774194,55.35,1,1,0,0,0
344.0,81.246097561,59.894634146,61.587804878,0,1,0,0,0
64.11324041799998,29.510487804999997,22.003275261,22.608292683000002,1,1,0,0,0
185.0,88.189855072,53.356811594,55.624347826,1,1,0,0,0
560.0,132.91170732,84.416585366,70.070243902,1,1,0,0,0
90.0,33.101714286,21.353142857,22.805999999999997,1,1,0,0,0
55.0,15.075172414000008,11.660689654999999,11.827586206999996,1,1,0,1,0
551.0,181.17111111,138.90222222,128.73259259,1,1,0,0,1
39.839999999999975,24.43050420200001,19.327058824000005,18.93747899199999,1,1,0,0,0
77.0,69.75173913,69.75173913,69.57826087,1,1,1,0,0
887.0,245.93473684,181.58473684,168.96473684,1,1,0,0,1
44.0,37.70125,37.70125,43.07,1,1,0,0,0
201.0,81.6704,63.7572,64.007333333,1,1,0,1,0
34.375,19.385937499999997,14.975624999999994,14.725000000000001,1,1,0,1,0
917.0,204.48457831,154.5839759,125.38566265,1,1,0,0,1
533.2,112.862,90.9075,96.8215,1,1,0,1,0
2.6100000000000136,1.1358562367999951,0.8778329809999974,0.8703276955999968,1,1,1,0,0
144.13333333,35.714666667,28.473111111,28.561999999999998,0,1,0,0,0
242.66666667,130.41766667,104.05666667,104.18,1,1,0,1,0
221.52173913,73.216521739,50.999130435,46.0,0,1,0,1,0
0.3199999999999932,0.11823913039998502,0.0944456521999939,0.0933369564999964,1,1,1,0,0
170.72815534,68.444466019,68.444466019,68.40631068,1,1,1,0,0
234.4375,68.5775,53.019375,55.69,1,1,0,1,0
256.98,106.32736842,85.055614035,89.215175439,0,1,0,1,0
44.0,8.545747800599997,6.760850439899997,6.438504398800006,1,1,0,1,0
559.0,244.14787879,179.54939394,200.3030303,1,1,0,0,1
96.0,88.096321839,57.834022989,60.124942529,0,1,0,0,0
200.0,101.48011628,79.419302326,85.004883721,0,1,0,0,0
181.0,76.1156,60.6956,55.89,0,1,0,1,0
267.88235294,175.40294118,124.07705882,117.30882353,1,1,0,0,1
77.0,12.630624999999995,10.070625000000007,9.5,0,1,0,1,0
82.54000000000002,70.713555556,56.373555556,55.89,1,1,0,1,0
65.0,26.350572289,19.704548193,19.422319277,1,1,0,0,0
969.0,346.65318182,276.38318182,294.9200000000001,1,1,0,0,1
75.0,45.026428571,26.513571428999995,36.549285714,1,1,0,0,0
40.0,9.593846153800001,9.593846153800001,9.519999999999996,0,1,0,0,0
19.0,2.944999999999993,2.944999999999993,2.9399999999999977,1,1,0,0,0
247.82352941,105.02,78.768823529,81.625882353,0,1,0,0,0
415.0,153.07617647,112.95794118,104.17852941,0,1,0,0,1
35.78260869600001,7.189565217400002,5.755217391299993,6.508260869599994,1,1,0,1,0
161.82222222,96.512,86.954,85.569777778,0,1,0,0,0
335.0,165.10153846,121.51692308,111.44307692,1,1,0,1,1
115.95535713999996,41.036964286,25.050357143,21.435714286,1,1,0,0,0
175.0,82.532105263,64.645,60.191315789,1,1,0,0,0
89.88545454500002,63.351363636,46.215909091,43.458636364,1,1,0,0,0
152.00000000000003,50.377272727,50.377272727,50.19,1,1,0,1,0
25.0,0.34362096770000505,0.27184677420000014,0.2768145161000035,1,1,1,0,0
275.0,175.96,122.84882353,116.20882353,0,1,0,0,1
302.0,176.19181818,138.02818182,131.12727273,1,1,0,0,1
108.28000000000003,33.808823528999994,25.037941176000004,24.798529412,1,1,0,0,0
249.53846154000001,115.94730769,78.176538462,84.151538462,1,1,0,1,0
353.24,181.80345865,139.03451128,137.70736842,1,1,0,0,1
318.48322148,71.420067114,55.45852349,53.878993289,1,1,0,1,0
84.54000000000002,42.039375,42.039375,41.77875,0,1,0,0,0
149.99999999999997,134.29454545,134.29454545,129.89,1,1,0,0,1
50.0,15.63277777799999,11.782222222000001,10.757222222000003,1,1,0,0,0
64.66101694899999,52.515932203,33.974576271,37.375423729,1,1,0,0,0
37.0,15.972380951999995,15.972380952000009,16.200000000000003,1,1,0,0,0
15.0,2.956451612899997,2.956451612899997,2.9399999999999977,1,1,0,0,0
204.21590909,98.814886364,73.837159091,67.746818182,0,1,0,0,0
42.0,11.272000000000006,8.213428571400001,8.933142857099995,0,1,0,0,0
180.0,140.13745536,104.85941964,95.4175,1,1,0,0,0
299.66666667,58.093666667,37.843666667,37.759333333,1,1,0,0,0
202.9047619,71.635396825,57.188412698,56.111746032,1,1,0,1,0
65.0,21.281141304000002,16.727391303999994,18.678369564999997,1,1,0,0,0
250.0,192.1216129,147.01354839,137.67129032,0,1,0,0,1
254.85714286,126.59826531,91.848367347,79.319183673,1,1,0,0,0
206.0,129.40382155,96.757356902,95.183316498,1,1,0,0,0
95.0,83.319230769,63.614615385,63.157692308,1,1,0,0,0
20.0,1.8559259258999958,1.478518518499996,1.4737037036999965,1,1,1,0,0
706.66666667,78.554583333,62.940416667,62.19625,0,1,0,1,0
351.6,101.15214286,75.039285714,61.82,1,1,0,1,0
30.0,6.301612903199995,6.301612903199995,6.570000000000007,0,1,0,0,0
81.0,51.250833333,38.797222222,36.008611111,1,1,0,0,0
76.0,28.346774194000005,22.602096774000003,20.378870968,1,1,0,1,0
146.86468085000004,49.491595745,39.087234043,36.286702128,1,1,0,0,0
65.0,35.925,28.195806452,29.030161289999995,1,1,0,0,0
175.0,53.400496454,41.268085106,45.800992908,1,1,0,0,0
23.0,8.763846153800003,6.993846153800007,7.049999999999997,1,1,0,1,0
104.0,12.1725,9.415937499999998,8.679999999999993,1,1,0,1,0
159.0,86.370833333,54.477083333,58.507083333,0,1,0,0,0
113.44444444000001,83.567222222,59.157222222,64.986555556,0,1,0,0,0
350.0,229.00493506,183.45493506,171.74,1,1,0,1,1
217.65229008,52.398549618,39.844427481,39.52,1,1,0,1,0
22.0,7.584000000000003,6.073999999999998,5.700000000000003,0,1,0,1,0
65.0,64.062222222,47.793333333,58.714444444,0,1,0,0,0
110.0,21.158493151000002,16.96739725999999,16.027465752999994,0,1,0,0,0
29.680000000000007,14.697500000000005,8.018124999999998,7.830624999999998,0,1,0,0,0
147.0,88.775,63.456607143,65.2025,1,1,0,0,0
124.99999999999997,14.496849315000006,11.566849314999999,10.850000000000009,1,1,0,1,0
1314.7826087,180.36753623,143.88753623,151.12,1,1,0,1,1
279.76470588,159.07705882,101.68941176,108.19764706,1,1,0,0,0
1054.0,279.24361111,223.59666667,206.46999999999997,1,1,0,1,1
1657.2258065,126.29032258,95.763225806,91.456774194,1,1,0,1,1
205.0,99.328542141,81.275330296,82.148428246,0,1,0,1,0
82.0,14.890714286000005,11.045000000000002,11.380000000000003,1,1,0,1,0
1471.833913,467.98304348,373.45,362.62695652,1,1,0,1,1
299.88547486,87.018100559,63.811731844,62.240502793,1,1,0,1,0
270.0,113.47736842,90.487368421,82.48,1,1,0,1,0
60.0,16.787073171000003,11.855934958999995,10.093577236000002,0,1,0,0,0
39.48000000000002,12.423333332999988,9.901666666699995,10.310000000000002,1,1,0,1,0
198.18181818,98.654848485,78.794848485,82.48,1,1,0,1,0
179.0,29.460000000000008,23.4705,20.620000000000005,0,1,0,1,0
578.0,178.70863636,111.09227273,112.51636364,1,1,0,0,1
67.0,15.491249999999994,10.783749999999998,9.966250000000002,0,1,0,0,0
149.99999999999997,30.158139535000004,23.480000000000004,23.378604651000003,1,1,1,0,0
183.0,98.865342466,76.639863014,85.217260274,1,1,0,0,0
129.00000000000003,73.44,58.8,61.34,0,1,0,0,0
34.0,8.352857142900021,8.352857142900007,8.294285714300003,0,1,0,0,0
15.0,2.2142105262999934,2.2142105262999934,2.2099999999999937,0,1,0,0,0
269.09090909,121.44,97.14,89.26,1,1,0,0,0
104.0,27.285833333,20.0475,19.396666667000005,1,1,0,1,0
47.0,10.846785713999992,8.366785714299994,8.387500000000003,1,1,0,0,0
528.0,153.44699187,114.64333333,96.792195122,1,1,0,0,1
23.0,4.7906249999999915,4.790625000000006,5.079999999999998,0,1,0,0,0
75.0,12.778421053000002,9.699473684200001,8.175789473699993,1,1,0,0,0
249.0,68.054347826,49.658695652,40.485217391,1,1,0,0,0
17.0,2.9098290598000034,2.9098290598000034,2.9399999999999977,0,1,0,0,0
190.26666667,85.747333333,64.119111111,67.884,1,1,0,0,0
149.30232558,105.80139535,77.37255814,75.489069767,0,1,0,0,0
10.0,1.1478625000000022,0.8980875000000026,0.8922249999999963,1,1,1,0,0
266.0,51.148285714,40.919428571,42.128,1,1,0,0,0
161.05000000000004,70.7565,48.976125,48.509625,1,1,0,0,0
85.0,24.661108807999994,19.486839378,18.840103627000012,1,1,0,0,0
1999.9999999999998,491.409,379.1994,390.4922,1,1,0,1,1
170.0,67.669090909,54.184090909,53.7,1,1,0,1,0
316.25,177.68,141.57,145.98,0,1,0,1,1
8.069999999999993,7.958780487799984,7.958780487799999,7.909999999999997,0,1,0,0,0
216.0,15.539999999999992,12.408291667,12.752250000000004,1,1,0,0,0
35.930205047000015,9.729116719199993,6.5291955836,6.410725552100004,0,1,0,0,0
80.0,38.960754717,29.937358490999998,31.407735849000005,1,1,0,0,0
681.0,192.13275862,151.39448276,135.27965517,1,1,0,1,1
70.0,31.814192229,25.143271983999995,25.63595092,1,1,0,0,0
867.25,92.305833333,61.62,71.194166667,1,1,0,1,0
163.30769231,94.64,75.4,77.59,1,1,0,0,0
221.94,53.258518519,40.337407407,44.822222222,1,1,0,0,0
46.0,23.000599646999987,18.128924162000004,18.59610229300001,0,1,0,0,0
309.0,133.16,133.16,129.89,1,1,0,0,1
52.0,32.038409426,24.98197349,26.587275405,1,1,0,0,0
558.0,148.0421875,116.0778125,94.311875,1,1,0,1,1
328.93,202.45764706,161.69764706,135.65,1,1,0,0,1
261.44695652,76.461130435,55.357304348,55.760086957,0,1,0,0,0
233.0,157.32390625,80.2965625,89.01640625,1,1,0,0,0
256.13605442,126.37557823,91.184421769,92.362244898,1,1,0,0,0
27.0,8.61999999999999,6.8700000000000045,7.050615384599993,1,1,0,1,0
185.0,17.519999999999996,14.040000000000006,14.109999999999992,1,1,0,1,0
255.14285714,66.282857143,46.795714286,66.256428571,0,1,0,0,0
136.20117647000004,30.57235294099999,20.236470588000003,20.280588234999996,0,1,0,1,0
425.0,161.53783333,128.36176667,139.86756667,1,1,1,0,1
255.60538117,120.78304933,89.328116592,95.453811659,1,1,0,0,0
29.998802394999984,15.528502994000007,10.441017963999997,11.474443113999989,1,1,0,0,0
149.99999999999997,101.1972973,92.280540541,98.746486486,0,1,0,0,0
184.94226006,95.916811146,58.120123839,59.598018576,1,1,0,0,0
35.0,12.16647058800001,8.899411764700005,8.898823529400005,0,1,0,0,0
795.9000000000001,124.805,99.6045,96.59,1,1,0,1,1
301.33333333,102.421,56.850666667,50.044,0,1,0,0,0
94.0,34.822666667,34.822666667,34.811,1,1,0,0,0
191.0,59.067804878,45.962926829,45.799268293,1,1,0,0,0
60.0,7.710895522399994,5.998656716400006,5.2880597015000035,1,1,0,1,0
266.35135135,142.88945946,118.64891892,105.78932432,1,1,0,0,0
95.0,2.2194594595000012,2.2194594595000012,2.2099999999999937,1,1,0,0,0
42.0,18.795625,14.08312500000001,13.734375000000007,0,1,0,0,0
288.0,79.754727273,63.874727273,56.16,1,1,0,1,0
84.0,44.790521739,31.976260870000004,34.664956522,0,1,0,0,0
713.38461538,64.399230769,48.460769231,44.985384615,0,1,0,1,0
585.0,92.773448276,79.905172414,66.10137931,1,1,0,0,0
77.0,16.497348485000003,16.497348484999996,16.460000000000008,1,1,0,0,0
124.0,30.746875000000003,21.605000000000004,25.146249999999995,1,1,0,0,0
600.0,274.15333333,218.96583333,204.6375,1,1,0,1,1
120.0,32.6939,19.3007,20.494,1,1,0,0,0
1.1999999999999886,0.1212056738000058,0.09666666670000268,0.09723404259999313,1,1,1,0,0
0.009999999999990905,0.010000000000005116,0.010000000000005116,0.010000000000005116,0,1,0,0,0
640.0,201.75700665,157.62840355,151.96944568,1,1,0,1,1
170.0,104.90666667,73.612777778,74.875555556,0,1,0,0,0
154.00000000000003,77.116677116,55.19830721,58.853855799,1,1,0,0,0
148.58783673,70.689081633,56.40177551,55.921653061,1,1,0,1,0
1039.0,167.0,132.18076923,125.28230769,1,1,0,0,1
355.15789474,333.80245614,251.99140351,216.36578946999998,1,1,0,0,1
388.0,144.656,144.656,129.89,0,1,0,0,1
50.0,14.647857142999996,7.025714285700005,6.873571428600002,1,1,0,0,0
55.0,35.869192547,24.458944099,25.168633540000002,0,1,0,0,0
83.0,21.218250000000012,13.960999999999999,13.653749999999995,1,1,0,1,0
15.0,5.0537735849,5.0537735849,5.079999999999998,1,1,0,0,0
77.0,8.314736842100004,6.548596491200001,6.667543859600002,1,1,0,1,0
257.90512821,131.69979487,83.331025641,80.789512821,1,1,0,0,0
185.0,149.376,107.5512,90.6492,0,1,0,0,0
335.0,99.5872,67.9568,68.824,1,1,0,0,0
164.38158416000002,85.462871287,68.202871287,62.67019802,1,1,0,0,0
25.0,3.116415094299981,3.1164150942999953,3.1099999999999994,0,1,0,0,0
130.0,118.35,94.3,80.86,1,1,0,0,0
236.0,79.913157895,61.691184211,59.374736842,0,1,0,0,0
500.0,240.36818182,184.63909091,189.49363636,1,1,0,0,1
525.0,128.12733333,102.13733333,82.32,0,1,0,0,0
250.23,85.597383367,51.205314402,59.459817444,0,1,0,0,0
115.625,32.81125,32.81125,34.664375,1,1,0,0,0
400.0,123.10635802,123.10635802,129.89,0,1,0,0,1
10.0,6.6289361702000065,5.184893617,5.163404255299994,1,1,1,0,0
497.0,210.31015038,175.34413534,162.76639098,0,1,0,1,1
261.10344828,100.58965517,65.991034483,63.520689655,1,1,0,1,0
221.0,72.933863636,55.843636364,59.302045455,1,1,0,0,0
1684.2307692,181.02615385,144.35692308,130.94846154,1,1,0,1,1
1110.1715481,182.17351464,167.01782427,160.82820084,1,1,0,1,1
48.50909090900001,5.128181818200005,5.128181818200005,5.079999999999998,1,1,0,0,0
143.75,109.4825,82.486153846,74.939230769,0,1,0,0,0
660.0,109.57043478,87.297391304,86.812608696,1,1,0,1,0
1216.1538462,82.743846154,59.981538462,57.606923077,0,1,0,1,0
5.0,0.49784482760000515,0.3565517241000009,0.3546551724000011,0,1,1,0,0
379.0,182.62,145.5,155.46,1,1,0,1,1
303.0,113.78393443,89.884590164,81.31442623,1,1,0,1,0
347.0,134.33017544,89.512631579,85.343859649,1,1,0,0,0
39.0,28.063999999999993,28.064,14.13000000000001,0,1,0,0,0
282.07407407,69.829506173,52.550246914,54.464074074,1,1,0,0,0
25.0,14.474347825999999,14.474347825999999,14.779999999999994,1,1,0,0,0
169.0,24.147368420999996,19.287368420999996,19.270000000000003,1,1,0,1,0
1620.0,431.34315789000004,338.90631579,358.03210526,1,1,0,0,1
154.12903226,65.688387097,52.368387097,49.38,0,1,0,0,0
115.0,85.027088608,62.864050633,67.532151899,0,1,0,0,0
125.32999999999998,64.965714286,46.876190476,48.047619048,1,1,0,1,0
109.88923076999998,7.4038461538000035,5.9038461538000035,5.429999999999993,1,1,0,1,0
390.0,160.30094118,108.24058824,114.04282353,1,1,0,0,1
481.15771084,76.213614458,60.157108434,61.246746988,1,1,0,1,0
200.0,50.816455696,50.816455696,50.28,0,1,0,0,0
32.77310924400001,10.369579832,7.515546218500006,8.023361344500003,1,1,0,0,0
167.66666667,63.83,38.031666667,40.390555556,0,1,0,1,0
196.0,65.31,52.26,48.562105263,0,1,0,1,0
210.42592593,73.394166667,58.426203704,55.568611111,0,1,0,1,0
65.0,16.552727273000002,16.552727272999995,16.460000000000008,0,1,0,0,0
288.91304348,123.91347826,87.798532609,79.026956522,0,1,0,0,0
50.0,4.246875000000003,4.246875000000003,4.200000000000003,1,1,0,0,0
15.0,5.111818181800004,5.111818181800004,5.079999999999998,1,1,0,0,0
295.0,73.5,58.71,54.26,1,1,0,1,0
230.80519481,43.016103896,33.342597403,34.76038961,1,1,0,0,0
199.81818182,123.58854545,83.134909091,86.723636364,0,1,0,0,0
175.0,34.115454545000006,24.814545455,24.431818182,0,1,0,0,0
33.0,11.293642856999995,8.372428571400008,8.078000000000003,1,1,0,1,0
100.0,15.89,12.68,11.389999999999993,0,1,0,0,0
446.0,146.2625,116.7425,107.17,1,1,0,1,1
60.0,28.227692308,22.497692307999998,22.61,0,1,0,0,0
65.0,46.698928571,29.931785714,31.059642857,0,1,0,0,0
65.0,37.09,37.09,39.2,0,1,0,0,0
267.0,102.41202643,81.92660793,82.376696035,1,1,0,1,0
641.0,68.1,52.998888889,55.934444444,1,1,0,1,0
20.999873417999993,6.453670886099999,4.684430379700004,4.6589873418,1,1,1,0,0
102.12,37.0906875,29.0435625,27.174499999999995,1,1,0,0,0
340.63636364,109.31,88.015227273,79.398636364,0,1,0,1,0
139.37499999999997,38.64874999999999,23.9925,22.220625,0,1,0,1,0
180.0,58.09,46.28,49.92,0,1,0,0,0
62.8125,11.951562499999994,8.6790625,7.875312499999993,1,1,0,1,0
180.0,90.401875,55.790625,65.398125,1,1,0,0,0
250.0,129.51644444,99.367777778,102.21066667,1,1,0,1,0
1197.8571429,60.693571428999995,49.111428571,49.067142857,1,1,0,1,0
23.092384105999997,9.2501324503,7.085099337700001,7.031125827799997,1,1,0,0,0
280.0,153.29411765,111.42666667,105.41019608,1,1,0,1,0
312.0,174.97716418,137.26119403,141.46756219,1,1,0,0,1
9.0,2.9583497537000056,2.9583497537000056,2.9399999999999977,1,1,0,0,0
100.0,21.303535354000005,14.418914141000002,16.234444444000005,1,1,0,0,0
120.0,11.623555556,8.865111111099992,8.559111111099995,1,1,0,1,0
84.0,40.747931034,30.221379310000003,30.332413793,1,1,0,0,0
134.0,95.093981481,72.995185185,69.151574074,1,1,0,0,0
222.10900474,121.25317536,92.639810427,93.959763033,0,1,0,1,0
146.26237288,116.5079661,89.827627119,78.109491525,0,1,0,0,0
150.85106383000002,80.340531915,49.337978723,51.803191489,1,1,0,0,0
9.0,0.34041666669999415,0.2716388889000001,0.2702222222000046,1,1,1,0,0
243.855,86.26125,68.748125,81.156875,1,1,0,0,0
260.0,88.219038462,70.635961538,62.299230769,1,1,0,1,0
121.10416666999998,44.1046875,27.182395833,24.771979166999998,1,1,0,0,0
75.0,47.982537313,32.332089552,32.400895522,0,1,0,0,0
262.0,128.91951724,74.648344828,73.956689655,1,1,0,0,0
50.70235784699997,23.02083396500001,17.55682335099999,17.45444276,0,1,0,0,0
95.0,7.746428571400003,4.400714285700005,4.5,1,1,0,1,0
10.0,6.3989937106999975,4.904465408800007,4.932735849099998,1,1,1,0,0
406.0,115.63625,74.91375,71.426875,1,1,0,1,0
302.0,62.025454545,44.68000000000001,44.416363636,1,1,0,1,0
117.09090909,44.56295454499999,30.924090909,36.132840909,1,1,0,0,0
662.5,48.847916667,37.61625,41.824583333,1,1,0,0,0
300.0,181.93916667,145.10916667,140.27,1,1,0,1,1
184.09090909,167.81,115.43181818,102.32454545,1,1,0,0,0
124.99999999999997,40.241354167,30.966979167000005,30.1965625,0,1,0,0,0
165.0,114.93488372,90.23751938,87.929379845,1,1,0,0,0
901.0,152.49411765,104.71294118,93.205630252,1,1,0,0,1
27.0,8.231029411799994,5.706176470599999,5.653676470600004,1,1,0,1,0
75.0,74.117647059,48.529411765,125.84352941,0,1,0,0,0
337.0,192.11666667,153.63666667,153.57,1,1,0,0,1
47.120000000000005,16.685789474000018,11.188947368000001,10.501052631999997,1,1,0,0,0
65.0,14.021428571000001,11.181428570999998,11.389999999999993,0,1,0,0,0
85.0,18.5925,12.6055,12.460999999999999,1,1,0,0,0
2467.0,548.01090909,437.08,381.22,0,1,0,1,1
14.0,3.134729729699984,3.1347297296999983,3.1099999999999994,1,1,0,0,0
86.0,35.143419355,27.253612903000004,30.478709676999998,1,1,0,0,0
436.54237288,96.905423729,77.342711864,80.660169492,1,1,0,1,0
31.0,9.2999239544,9.2999239544,9.519999999999996,1,1,0,0,0
124.1,69.829,48.862,39.718,1,1,0,0,0
236.0,39.641111111,28.071111111,30.222222222,0,1,0,1,0
8.0,2.918372093000002,2.918372093000002,2.9399999999999977,1,1,0,0,0
175.0,68.570586246,54.471352875,53.628387824,1,1,0,1,0
193.0,88.863636364,63.775454545,58.605454545,1,1,0,0,0
195.0,49.394571429,38.598,37.951428571,1,1,0,0,0
719.44375,83.7275,63.206875,64.49,1,1,0,1,0
1184.0,228.09031746,182.04603175,171.57904762,1,1,0,1,1
132.0,37.796666667,30.775,29.186666666999997,1,1,0,1,0
17.0,2.9579999999999984,2.9579999999999984,2.9399999999999977,0,1,0,0,0
110.0,54.025862069,38.686206897,40.704482759,1,1,0,0,0
882.4285714299999,184.83142857,137.29714286,113.28571429,0,1,0,0,1
139.0,17.744754098,12.22934426199999,9.767704918000007,0,1,0,0,0
117.93478261000001,37.46739130400001,37.467391304,36.29,1,1,0,1,0
16.0,2.1527848101000018,2.1527848101000018,2.2099999999999937,1,1,0,0,0
240.0,90.568214286,56.106785714,60.60125,0,1,0,0,0
55.0,16.968125,10.596874999999997,10.895624999999995,1,1,0,0,0
102.62,69.441111111,52.255555556,53.922777778,0,1,0,0,0
321.60526316,75.102105263,55.772105263,57.369122807,0,1,0,0,0
239.0,162.27285714,129.44285714,132.95,1,1,0,0,1
39.0,9.409230769200008,7.519230769199993,7.049999999999997,1,1,0,1,0
579.89473684,194.59842105,132.44184211,113.59907895,0,1,0,0,1
1861.7166667,82.710833333,66.1125,65.013333333,1,1,0,1,1
185.0,106.2975,77.8025,73.626666667,0,1,0,0,0
217.0,37.936363636,30.306363636,29.310000000000002,1,1,0,1,0
30.0,21.215882352999998,21.215882352999998,18.65,0,1,0,0,0
